Age (AGEP),Total,N/A (person less than 1 year old/lived in same house 1 year ago),Alabama/AL,Alaska/AK,Arizona/AZ,Arkansas/AR,California/CA,Colorado/CO,Connecticut/CT,Delaware/DE,District of Columbia/DC,Florida/FL,Georgia/GA,Hawaii/HI,Idaho/ID,Illinois/IL,Indiana/IN,Iowa/IA,Kansas/KS,Kentucky/KY,Louisiana/LA,Maine/ME,Maryland/MD,Massachusetts/MA,Michigan/MI,Minnesota/MN,Mississippi/MS,Missouri/MO,Montana/MT,Nebraska/NE,Nevada/NV,New Hampshire/NH,New Jersey/NJ,New Mexico/NM,New York/NY,North Carolina/NC,North Dakota/ND,Ohio/OH,Oklahoma/OK,Oregon/OR,Pennsylvania/PA,Rhode Island/RI,South Carolina/SC,South Dakota/SD,Tennessee/TN,Texas/TX,Utah/UT,Vermont/VT,Virginia/VA,Washington/WA,West Virginia/WV,Wisconsin/WI,Wyoming/WY,Puerto Rico,France,Germany,"Northern Europe, Not Specified","Eastern Europe, Not Specified","Western Europe or Other Europe, Not Specified",Italy,Spain,"United Kingdom, Excluding England",England,Russia,Ukraine (2017 or later),Afghanistan,"China, Hong Kong, Macau and Paracel Islands",India,Iraq (2016 or earlier),Israel (2017 or later),Japan,Korea,Nepal,Pakistan,Philippines,Saudi Arabia,Taiwan,Thailand,Turkey,United Arab Emirates (2017 or later),Vietnam,"Eastern Asia, Not Specified","Western Asia, Not Specified","South Central Asia or Asia, Not Specified",Canada,Mexico,El Salvador,Guatemala,Honduras,"Central America, Not Specified",Cuba,Dominican Republic,Haiti,Jamaica,"Caribbean and North America, Not Specified",Brazil,Colombia,Ecuador (2017 or later),Peru (2017 or later),Venezuela (2017 or later),"South America, Not Specified",Egypt,Ethiopia (2017 or later),Kenya (2017 or later),Nigeria,"Western Africa, Not Specified","Northern Africa or Other Africa, Not Specified","Eastern Africa, Not Specified",Australia,"Other US Island Areas, Oceania, Not Specified, or At Sea"
74 years,937,848,0,0,36,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75 years,1161,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 -> Total -> Total Arizona -> Total Regular high school diploma,828690,702656,145,58,95266,72,6160,978,128,124,0,647,543,185,391,1082,329,209,349,193,183,33,114,182,849,1176,14,402,104,165,1010,0,541,757,547,573,294,505,413,862,392,0,179,195,194,1465,648,65,139,2173,40,459,78,189,0,119,24,88,12,0,6,51,13,13,0,55,204,66,0,0,0,73,0,71,90,65,29,41,12,0,35,32,189,0,1166,1175,20,23,42,0,170,0,0,16,0,14,0,0,0,0,60,12,0,15,0,2,33,107,51,41
25 years,23400,16679,0,0,5747,0,316,32,0,0,0,0,124,0,12,0,0,0,8,18,0,0,0,0,0,58,0,0,0,0,50,0,0,29,0,31,0,0,0,11,33,0,0,0,0,36,12,0,0,17,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26 years,23296,17258,0,0,5333,0,180,81,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,37,0,0,0,0,14,0,16,1,0,0,19,14,0,0,36,0,0,0,0,69,63,0,0,56,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27 years,21979,16201,0,0,4816,0,231,0,0,0,0,0,0,12,0,0,13,0,0,27,0,0,0,0,0,24,0,0,0,0,68,0,53,16,13,21,3,0,0,23,0,0,0,0,18,168,21,0,35,81,0,19,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0
28 years,21078,15174,0,0,4784,0,153,26,10,0,0,28,64,0,6,0,0,0,10,0,100,0,0,0,0,0,0,0,0,0,128,0,0,30,4,0,0,13,0,0,0,0,0,0,19,111,27,0,25,56,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,183,20,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
29 years,18872,14834,0,0,3221,0,188,29,0,0,0,70,69,0,7,55,0,0,0,0,0,0,0,0,0,60,0,0,0,58,20,0,0,0,0,0,0,38,0,0,26,0,0,0,0,49,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30 years,20281,16192,0,10,3313,0,311,23,0,0,0,0,0,0,12,0,0,0,69,30,0,0,0,9,0,34,0,0,0,10,12,0,0,11,0,0,0,0,76,0,13,0,0,0,0,0,0,0,0,31,0,44,0,0,0,28,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31 years,17385,13865,0,0,2642,0,213,0,0,0,0,60,32,0,0,21,0,34,66,0,0,0,0,0,53,0,0,0,0,0,0,0,0,53,22,0,20,0,0,13,0,0,0,42,0,13,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
32 years,16324,12726,0,0,3044,0,50,0,0,0,0,0,13,49,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,53,0,0,0,0,0,0,67,0,0,0,12,0,0,0,102,0,23,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
33 years,17384,13733,46,0,2934,0,81,15,65,0,0,22,24,0,0,0,0,40,0,0,0,0,0,0,0,0,14,0,0,0,0,0,54,6,65,0,0,0,0,28,0,0,0,0,0,130,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34 years,16590,14009,0,0,2240,0,60,16,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,52,0,81,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
35 years,17552,14708,0,0,2140,0,142,0,0,0,0,68,0,0,43,15,0,0,0,0,0,0,0,0,59,0,0,54,0,0,28,0,0,11,0,0,0,0,20,45,0,0,0,0,0,42,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
36 years,15966,13201,0,0,2329,0,72,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,0,0,12,35,0,0,0,0,0,0,0,0,36,31,0,18,0,0,72,0,0,0,0,0,32,0,0,64,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37 years,14823,11871,51,0,2113,0,132,23,0,0,0,0,71,0,0,27,56,0,0,23,0,0,0,0,0,67,0,0,0,0,0,0,0,13,0,0,0,12,0,13,12,0,26,0,0,0,39,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
38 years,16618,13764,0,0,2188,0,99,25,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,10,0,0,0,66,0,0,0,0,65,219,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39 years,13138,11067,0,0,1689,0,151,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,76,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40 years,16698,13741,0,0,2042,0,70,90,0,0,0,14,0,0,0,24,0,0,0,0,0,0,72,0,0,133,0,0,0,0,13,0,0,63,0,160,0,0,13,0,0,0,0,0,0,0,33,0,0,77,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41 years,14651,11868,22,0,2228,53,37,62,0,0,0,7,18,0,0,0,0,0,0,0,0,0,35,59,0,0,0,0,0,0,12,0,49,40,0,0,0,63,0,23,0,0,0,0,0,16,54,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42 years,14625,12331,0,16,2045,0,58,0,14,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,21,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
43 years,14129,12421,0,0,1384,0,61,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44 years,14562,12356,0,0,1765,0,205,0,0,0,0,42,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,17,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 years,15810,13730,0,0,1830,0,50,0,0,0,0,0,0,0,0,25,0,0,7,0,0,0,0,0,22,0,0,0,0,0,15,0,0,0,0,0,0,0,0,65,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46 years,13837,11984,0,0,1477,0,62,8,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,7,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,59,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,17,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47 years,14209,11979,0,0,1937,0,121,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,11,0,0,11,20,0,0,0,24,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48 years,16331,14467,0,0,1425,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,18,56,12,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49 years,15495,13189,0,0,1815,0,106,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,22,26,0,39,0,0,18,0,0,0,8,0,0,24,0,0,0,0,40,0,0,8,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50 years,16791,14550,0,0,1649,0,49,15,0,58,0,43,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,13,0,0,44,0,42,26,0,0,0,52,0,0,14,0,0,0,0,52,72,0,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51 years,14884,12963,0,0,1510,0,105,28,0,0,0,0,0,0,0,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,14,0,19,0,18,0,0,0,0,0,34,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
52 years,16998,14917,0,8,1228,0,145,0,0,0,0,0,0,0,0,69,0,0,11,0,0,0,0,0,51,16,0,0,0,0,173,0,23,16,0,0,0,9,21,62,13,0,54,0,0,32,0,0,0,91,0,17,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53 years,18048,15821,0,24,1638,0,222,14,0,0,0,0,0,0,0,51,31,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,7,0,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54 years,17961,15599,0,0,1945,0,91,19,0,0,0,17,0,0,50,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,26,66,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55 years,17986,16464,0,0,981,0,122,72,0,0,0,0,0,0,0,65,13,22,0,0,35,0,0,0,0,16,0,0,0,0,0,0,0,0,19,0,0,0,62,0,30,0,0,0,0,0,8,0,0,15,0,31,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56 years,18194,16183,0,0,1633,0,32,0,23,0,0,13,0,0,0,27,0,0,0,19,0,0,0,9,0,0,0,0,7,13,10,0,0,0,0,12,0,16,0,0,0,0,11,0,7,23,0,0,0,72,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
57 years,16802,15011,0,0,1211,0,109,22,0,0,0,0,0,0,66,41,0,0,0,0,0,0,0,0,0,0,0,36,0,15,9,0,11,21,32,0,0,31,0,52,0,0,0,0,0,29,0,0,8,15,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
58 years,17710,15779,0,0,1386,0,97,53,0,0,0,31,0,0,12,11,43,0,0,0,0,10,0,0,62,0,0,24,0,0,0,0,0,6,12,0,0,21,0,0,14,0,0,0,0,0,0,0,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59 years,16449,14410,0,0,1203,0,114,0,0,0,0,0,0,0,0,142,0,0,80,0,0,0,0,0,0,11,0,6,0,0,14,0,0,0,170,0,0,0,0,57,0,0,0,0,0,0,0,0,11,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60 years,18384,16225,0,0,1484,0,106,64,0,0,0,0,0,13,0,55,17,0,0,0,0,0,7,0,0,93,0,36,0,0,0,0,65,0,18,0,0,15,27,12,0,0,0,0,19,24,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61 years,16585,14735,12,0,1293,0,156,0,0,0,0,0,36,0,0,26,17,0,0,18,14,0,0,12,0,10,0,0,0,13,0,0,0,0,24,0,0,20,0,22,17,0,0,0,13,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
62 years,16032,14167,0,0,1013,0,187,0,0,0,0,32,0,0,123,68,0,11,23,0,0,0,0,0,0,23,0,0,0,0,22,0,0,66,37,23,0,0,0,0,0,0,0,0,0,14,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,14,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63 years,16569,14089,7,0,1448,0,352,0,0,66,0,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,69,0,0,0,0,58,32,24,0,0,20,0,29,23,0,20,128,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,32,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
64 years,16616,14755,0,0,1158,0,69,36,0,0,0,0,0,0,0,0,41,0,18,0,0,0,0,0,31,32,0,11,21,19,18,0,0,0,0,0,24,18,60,27,0,0,0,35,0,51,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,21,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65 years,15589,14025,0,0,976,0,190,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,25,0,0,11,0,0,26,0,23,28,0,0,0,19,0,11,0,0,0,14,0,0,72,0,0,60,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66 years,14509,13077,0,0,773,0,93,13,0,0,0,98,0,0,0,0,11,0,0,0,0,11,0,0,36,56,0,0,0,0,0,0,0,0,0,11,11,12,23,0,20,0,12,26,0,11,0,0,0,41,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67 years,14513,13047,0,0,686,0,51,25,16,0,0,0,0,17,0,13,20,6,0,0,34,0,0,4,23,23,0,40,22,20,12,0,0,16,0,46,98,38,0,5,17,0,0,11,15,0,0,9,0,23,0,20,14,0,0,0,0,0,0,0,0,0,13,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68 years,14571,12942,0,0,813,0,134,31,0,0,0,0,0,0,0,35,0,11,0,0,0,0,0,0,126,59,0,57,28,0,0,0,22,29,40,0,51,25,0,24,0,0,0,0,0,10,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
69 years,12869,11766,0,0,537,0,44,20,0,0,0,0,12,0,39,11,0,17,18,11,0,12,0,0,34,35,0,36,0,17,14,0,17,0,14,0,0,24,0,11,0,0,8,0,0,0,0,0,0,45,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70 years,13565,12271,0,0,782,0,65,5,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,0,71,86,0,12,0,0,21,0,0,23,0,0,0,0,0,56,39,0,0,0,0,0,0,0,0,41,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71 years,12875,11428,0,0,935,0,32,54,0,0,0,12,0,0,0,9,0,13,0,0,0,0,0,0,23,61,0,8,0,0,34,0,0,0,0,0,24,0,0,48,0,0,28,12,0,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72 years,12602,11493,0,0,612,0,95,0,0,0,0,12,18,0,0,17,0,11,0,0,0,0,0,0,30,95,0,8,0,0,34,0,0,0,0,0,0,0,0,12,0,0,0,14,13,8,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73 years,11772,10592,0,0,754,0,64,34,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,20,7,0,0,0,0,33,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,74,0,0,12,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74 years,12651,11428,0,0,787,0,55,0,0,0,0,22,0,0,0,29,0,12,0,0,0,0,0,0,47,12,0,0,6,0,0,0,20,0,0,67,30,4,0,0,0,0,0,0,0,0,0,0,0,45,0,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75 years,12132,11571,7,0,350,19,18,0,0,0,0,0,0,12,0,0,20,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,13,0,0,0,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 -> Total -> Total Arizona -> Total GED or alternative credential,173774,141408,9,165,25486,88,1581,401,0,67,0,95,79,107,47,187,62,43,94,76,38,0,18,14,203,249,36,33,195,34,254,0,0,122,156,131,22,165,182,109,172,0,0,35,11,350,199,48,28,279,0,74,5,0,0,20,0,20,10,0,0,20,0,0,0,0,0,14,0,0,0,0,0,0,25,0,0,0,0,0,0,18,0,0,88,316,0,65,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
25 years,4502,3152,0,0,990,0,117,111,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,16,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26 years,3918,2752,0,0,1054,0,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
